userName,score,content,at,thumbsUpCount,source,category
Adam J Butler,5,far good place order anything,2026-03-01 00:38:36,0,ali-express_reviews,other
C Taylor,1,purchased package found delivery guy speed x know never going receive package purchased 15 day customer service not helped,2026-02-28 23:14:20,1,ali-express_reviews,delivery_shipping
Shirley Smith,1,not receive potable dryer tracking number scanned po not sent address p stated package another address gave address l cant understand happen no dryer no refund l not deal company company bought potable dryer really needed dryer,2026-02-28 22:29:54,1,ali-express_reviews,delivery_shipping
Duncan Davis,1,worst shopping app ever deleted installed get load electronics project hundred quid worth first thing install 2 free item ok selected 2 buy 2 get ok tried pay paypal kept looping saying took payment saying needed pay useless impossible use buy wanted special offer key popups,2026-02-28 22:23:40,1,ali-express_reviews,app_usability
Michelle Cooley,5,absolutely love aliexpress app,2026-02-28 22:18:25,0,ali-express_reviews,app_usability
April Kimmell,5,good deal need go setting change notification getting often really good deal new customer get pick one deal though take time choose wisely wont regret here tip open account go search bar search thing your interested close reopen save time scrolling deal page u click sustain show u,2026-02-28 20:21:47,3,ali-express_reviews,pricing_discount
Adreana,1,took well month get want even exactly ordered,2026-02-28 19:53:50,0,ali-express_reviews,other
•coconut•,3,good stuff want much shipping tax,2026-02-28 19:00:57,0,ali-express_reviews,delivery_shipping
Abolarinwa David,5,im not getting good,2026-02-28 18:39:49,0,ali-express_reviews,other
Leslie-Ann Albanese,5,ultimate transparency speaker live seller knowing exactly money go paramount small b2b refreshing hopefully tariff reduction human living planet earthman wish actually make money,2026-02-28 18:36:03,1,ali-express_reviews,other
Mikail Maharoof,1,like temp different name scam,2026-02-28 18:21:38,1,ali-express_reviews,scam_trust
Sigge Sigvardsson,2,cancel order there int information cancellation product damaged not even packed showed third ok 2 5 developer replied contacted support know english third language would still consider decent level not understand im trying write problem allowing everything get responsibility feel like probably order,2026-02-28 18:11:57,2,ali-express_reviews,refund_return
Yassine Play,1,haven received package haven received money back scam,2026-02-28 17:47:02,1,ali-express_reviews,delivery_shipping
Mario Guerrero,1,doe n't even thing exercise,2026-02-28 17:19:33,0,ali-express_reviews,other
Ms Sheree L Taylor,3,far ok check back later,2026-02-28 17:18:16,0,ali-express_reviews,other
Mirza Muhammad Nauman,1,useless pakistan charging double tax value item im going uninstall,2026-02-28 17:17:12,1,ali-express_reviews,pricing_discount
Dave Mack,1,bad customer service no problem solution ordered temp already received platform allows scam seller,2026-02-28 16:22:05,1,ali-express_reviews,customer_service
Hans Wurst,1,since 2026 return good value u 10 sent wrong aliexpress pay return shipping price raise of asked support always support either ai moran get brain escalation team send standard answer switch buggy thu lower price blocked playing game needed worldtour game 85 completion progress lost 20 escalated support ticket later 0 progress,2026-02-28 15:20:04,1,ali-express_reviews,delivery_shipping
Brandon Carson,1,im completely done app every time order stuff there always problem yea im give aliexpress bad name rather oder temp least get package time instead wait almost month get yea soon get package aliexpress im deleting app never use app,2026-02-28 15:18:36,0,ali-express_reviews,delivery_shipping
Michael Oyimba,5,best shopping app good delivered fast accurate communicate well recommend u want buy directly china,2026-02-28 13:30:40,0,ali-express_reviews,app_usability
Frazer Williams,5,good glorious app,2026-02-28 12:42:45,0,ali-express_reviews,app_usability
Giorgi Karkusashvili,1,live georgia aliexpress letting use russian version app georgia int russia never never used use global version aliexpress year ago everything turned terrible experience cant even log,2026-02-28 12:03:30,0,ali-express_reviews,app_usability
craig williams,1,rubbish conglomerate not refund order yodel decide leave unsafe place go missingeven though term refund package lostalready touch customer service 18 time numerous appeal not interested deny refund every time response reply,2026-02-28 11:51:40,1,ali-express_reviews,delivery_shipping
Iftikhar Ahmad,1,purchase 5 time distant product product not good,2026-02-28 11:25:57,1,ali-express_reviews,other
Pushpitha kavinda,5,good,2026-02-28 10:29:21,0,ali-express_reviews,other
Otunba Olufemi Omotayo,5,excellently,2026-02-28 09:03:25,0,ali-express_reviews,other
Joshua Carter,1,scam tell thing delivered not utilize chat ask get ai chariot china nothing im money no product show,2026-02-28 07:59:14,1,ali-express_reviews,scam_trust
Peter L,1,deus learn sign properly website try force mobile browser user app app force signing different method whole time shopping cause cart price update random stop forcing people app might work properly,2026-02-28 06:52:24,0,ali-express_reviews,pricing_discount
Mr. Salem,1,bad update searching something checking product go back take home page even use arrow go back thing happens take home screen please fix issue wasting time,2026-02-28 06:45:49,0,ali-express_reviews,app_usability
Cash Fuller,1,not shop platform order never arrived cant make dispute get refund complete scam,2026-02-28 03:21:08,0,ali-express_reviews,refund_return
Chip Helton,5,great far,2026-02-28 03:03:10,0,ali-express_reviews,other
Sony Yang,1,linked x account one twitteraliexpress email signing can not change setting not get notification sent real email,2026-02-28 02:34:23,0,ali-express_reviews,ads_promotions
MKII,3,really buggy slow app customer service agent feel like ai bot waiting return received item incorrectly advertised seller ignore deny mistake really changed thought chinese people let hope get money back,2026-02-28 02:13:13,1,ali-express_reviews,refund_return
donald h samuel sr,1,done show negative one either lost cell phone sent back never gave refund terrible customer service opinion would never ever ever buy anything people that bad far customer service,2026-02-28 00:27:25,1,ali-express_reviews,refund_return
Mike,1,wait longer 3 day two thing get shipped,2026-02-28 00:19:57,1,ali-express_reviews,other
Roe Zohar,1,app not good search option poor choose stuff really bad,2026-02-27 23:32:33,0,ali-express_reviews,app_usability
Claire Mole,1,ordered decided order something nearly 40 scammer stay away quality item int great either not order,2026-02-27 22:54:01,2,ali-express_reviews,product_quality
shadi humeid,1,thief lie scammer worst experience cheat lie allow seller embezzle money not honor deal done feel like pressure payment ask customer service help get bunch empty promise lie 1 coupon nothing done protect hope get deserve,2026-02-27 22:44:43,1,ali-express_reviews,pricing_discount
Jordan H,1,avoided using year reservation quality first time using completely understand avoided return system joke basically squeeze accepting partial refund broken item never use service one done,2026-02-27 22:41:26,2,ali-express_reviews,refund_return
Stanislav Kalashnik,1,bad,2026-02-27 22:29:41,0,ali-express_reviews,other
Keri Spears,1,reading one star becausenwhen ordered something expensiveand telling haven ordered anything live waiting long time,2026-02-27 22:14:54,1,ali-express_reviews,other
Dustin Emerson,2,haven gave stuff yet,2026-02-27 22:13:57,0,ali-express_reviews,other
Ahmed ololade,5,good,2026-02-27 21:31:58,0,ali-express_reviews,other
10 year joint guy,3,great usually get order time not earlier customer service generally useless gave solution went try said solution failed would get back customer service tried ask upfront question possible get refund wanted answer yes no beat around bush learn refund not possible solution gave utterly ridiculous package usually come,2026-02-27 21:30:30,0,ali-express_reviews,delivery_shipping
Eneverem,1,first order never arrived not good first impression wont using product done arrive 0 star possible,2026-02-27 21:23:50,1,ali-express_reviews,other
zadarn Asd,4,hip,2026-02-27 20:26:53,0,ali-express_reviews,other
Anurugwo Virginus,1,bad order clipperthey send accessory money gone,2026-02-27 17:36:53,1,ali-express_reviews,other
chris Fourzan,1,worse temp delivery time terrible rather order tito ship 3 day,2026-02-27 17:25:03,0,ali-express_reviews,delivery_shipping
Fry Eren,1,horrible app horrible service followed official dispute instruction clearly stated return shipping paid seller returned item internationally provided proof delivery refunding item price aliexpress refused reimburse return shipping despite shown dispute page disappointing experience policy inconsistency not recommend,2026-02-27 17:07:07,1,ali-express_reviews,delivery_shipping
